144,THERMAL01,stop
145,THERMAL01,idle
146,THERMAL01,idle
147,THERMAL01,idle
148,THERMAL01,idle
149,THERMAL01,idle
150,THERMAL01,idle
151,THERMAL01,idle
152,THERMAL01,idle
153,THERMAL01,start
154,THERMAL01,stop
155,THERMAL01,idle
156,THERMAL01,idle
157,THERMAL01,idle
158,THERMAL01,idle
159,THERMAL01,idle
160,THERMAL01,idle
161,THERMAL01,idle
162,THERMAL01,idle
163,THERMAL01,start
164,THERMAL01,active
165,THERMAL01,active
166,THERMAL01,stop
167,THERMAL01,idle
144,THERMAL02,stop
145,THERMAL02,idle
146,THERMAL02,idle
147,THERMAL02,idle
148,THERMAL02,idle
149,THERMAL02,start
150,THERMAL02,stop
151,THERMAL02,idle
152,THERMAL02,idle
153,THERMAL02,idle
154,THERMAL02,idle
155,THERMAL02,idle
156,THERMAL02,start
157,THERMAL02,stop
158,THERMAL02,idle
159,THERMAL02,idle
160,THERMAL02,idle
161,THERMAL02,idle
162,THERMAL02,idle
163,THERMAL02,start
164,THERMAL02,active
165,THERMAL02,active
166,THERMAL02,active
167,THERMAL02,stop
144,THERMAL03,stop
145,THERMAL03,idle
146,THERMAL03,idle
147,THERMAL03,idle
148,THERMAL03,idle
149,THERMAL03,idle
150,THERMAL03,idle
151,THERMAL03,idle
152,THERMAL03,idle
153,THERMAL03,idle
154,THERMAL03,idle
155,THERMAL03,idle
156,THERMAL03,idle
157,THERMAL03,idle
158,THERMAL03,idle
159,THERMAL03,start
160,THERMAL03,stop
161,THERMAL03,idle
162,THERMAL03,idle
163,THERMAL03,idle
164,THERMAL03,idle
165,THERMAL03,idle
166,THERMAL03,idle
167,THERMAL03,idle
144,THERMAL04,stop
145,THERMAL04,idle
146,THERMAL04,idle
147,THERMAL04,idle
148,THERMAL04,idle
149,THERMAL04,start
150,THERMAL04,stop
151,THERMAL04,idle
152,THERMAL04,idle
153,THERMAL04,idle
154,THERMAL04,idle
155,THERMAL04,idle
156,THERMAL04,start
157,THERMAL04,stop
158,THERMAL04,idle
159,THERMAL04,idle
160,THERMAL04,idle
161,THERMAL04,idle
162,THERMAL04,idle
163,THERMAL04,start
164,THERMAL04,active
165,THERMAL04,active
166,THERMAL04,stop
167,THERMAL04,idle
144,THERMAL05,stop
145,THERMAL05,idle
146,THERMAL05,idle
147,THERMAL05,idle
148,THERMAL05,idle
149,THERMAL05,idle
150,THERMAL05,idle
151,THERMAL05,idle
152,THERMAL05,idle
153,THERMAL05,idle
154,THERMAL05,idle
155,THERMAL05,idle
156,THERMAL05,idle
157,THERMAL05,idle
158,THERMAL05,idle
159,THERMAL05,idle
160,THERMAL05,idle
161,THERMAL05,idle
162,THERMAL05,idle
163,THERMAL05,idle
164,THERMAL05,idle
165,THERMAL05,start
166,THERMAL05,stop
167,THERMAL05,idle
144,THERMAL06,active
145,THERMAL06,active
146,THERMAL06,active
147,THERMAL06,active
148,THERMAL06,active
149,THERMAL06,active
150,THERMAL06,active
151,THERMAL06,active
152,THERMAL06,active
153,THERMAL06,active
154,THERMAL06,active
155,THERMAL06,active
156,THERMAL06,active
157,THERMAL06,active
158,THERMAL06,active
159,THERMAL06,active
160,THERMAL06,active
161,THERMAL06,active
162,THERMAL06,active
163,THERMAL06,active
164,THERMAL06,active
165,THERMAL06,active
166,THERMAL06,active
167,THERMAL06,active
144,THERMAL07,stop
145,THERMAL07,idle
146,THERMAL07,idle
147,THERMAL07,idle
148,THERMAL07,idle
149,THERMAL07,idle
150,THERMAL07,idle
151,THERMAL07,idle
152,THERMAL07,idle
153,THERMAL07,start
154,THERMAL07,active
155,THERMAL07,stop
156,THERMAL07,idle
157,THERMAL07,idle
158,THERMAL07,idle
159,THERMAL07,idle
160,THERMAL07,idle
161,THERMAL07,idle
162,THERMAL07,start
163,THERMAL07,active
164,THERMAL07,active
165,THERMAL07,active
166,THERMAL07,active
167,THERMAL07,stop
144,THERMAL08,stop
145,THERMAL08,idle
146,THERMAL08,idle
147,THERMAL08,idle
148,THERMAL08,idle
149,THERMAL08,idle
150,THERMAL08,idle
151,THERMAL08,idle
152,THERMAL08,idle
153,THERMAL08,idle
154,THERMAL08,start
155,THERMAL08,stop
156,THERMAL08,idle
157,THERMAL08,idle
158,THERMAL08,idle
159,THERMAL08,idle
160,THERMAL08,idle
161,THERMAL08,idle
162,THERMAL08,idle
163,THERMAL08,start
164,THERMAL08,active
165,THERMAL08,active
166,THERMAL08,active
167,THERMAL08,stop
144,THERMAL09,active
145,THERMAL09,active
146,THERMAL09,active
147,THERMAL09,active
148,THERMAL09,active
149,THERMAL09,active
150,THERMAL09,active
151,THERMAL09,active
152,THERMAL09,active
153,THERMAL09,active
154,THERMAL09,active
155,THERMAL09,active
156,THERMAL09,active
157,THERMAL09,active
158,THERMAL09,active
159,THERMAL09,active
160,THERMAL09,active
161,THERMAL09,active
162,THERMAL09,active
163,THERMAL09,active
164,THERMAL09,active
165,THERMAL09,active
166,THERMAL09,active
167,THERMAL09,active
144,THERMAL10,stop
145,THERMAL10,idle
146,THERMAL10,idle
147,THERMAL10,idle
148,THERMAL10,idle
149,THERMAL10,idle
150,THERMAL10,idle
151,THERMAL10,idle
152,THERMAL10,idle
153,THERMAL10,idle
154,THERMAL10,idle
155,THERMAL10,idle
156,THERMAL10,idle
157,THERMAL10,idle
158,THERMAL10,idle
159,THERMAL10,idle
160,THERMAL10,idle
161,THERMAL10,idle
162,THERMAL10,idle
163,THERMAL10,idle
164,THERMAL10,idle
165,THERMAL10,idle
166,THERMAL10,idle
167,THERMAL10,idle
144,THERMAL11,stop
145,THERMAL11,idle
146,THERMAL11,idle
147,THERMAL11,idle
148,THERMAL11,idle
149,THERMAL11,idle
150,THERMAL11,idle
151,THERMAL11,idle
152,THERMAL11,idle
153,THERMAL11,idle
154,THERMAL11,idle
155,THERMAL11,idle
156,THERMAL11,idle
157,THERMAL11,idle
158,THERMAL11,idle
159,THERMAL11,idle
160,THERMAL11,idle
161,THERMAL11,idle
162,THERMAL11,idle
163,THERMAL11,idle
164,THERMAL11,idle
165,THERMAL11,idle
166,THERMAL11,idle
167,THERMAL11,idle
144,THERMAL12,stop
145,THERMAL12,idle
146,THERMAL12,idle
147,THERMAL12,idle
148,THERMAL12,idle
149,THERMAL12,idle
150,THERMAL12,idle
151,THERMAL12,idle
152,THERMAL12,idle
153,THERMAL12,idle
154,THERMAL12,idle
155,THERMAL12,idle
156,THERMAL12,idle
157,THERMAL12,idle
158,THERMAL12,idle
159,THERMAL12,idle
160,THERMAL12,idle
161,THERMAL12,idle
162,THERMAL12,idle
163,THERMAL12,idle
164,THERMAL12,idle
165,THERMAL12,idle
166,THERMAL12,idle
167,THERMAL12,idle
144,THERMAL13,stop
145,THERMAL13,idle
146,THERMAL13,idle
147,THERMAL13,idle
148,THERMAL13,idle
149,THERMAL13,idle
150,THERMAL13,idle
151,THERMAL13,idle
152,THERMAL13,idle
153,THERMAL13,idle
154,THERMAL13,idle
155,THERMAL13,idle
156,THERMAL13,idle
157,THERMAL13,idle
158,THERMAL13,idle
159,THERMAL13,idle
160,THERMAL13,idle
161,THERMAL13,idle
162,THERMAL13,idle
163,THERMAL13,start
164,THERMAL13,active
165,THERMAL13,active
166,THERMAL13,stop
167,THERMAL13,idle
144,THERMAL14,stop
145,THERMAL14,idle
146,THERMAL14,idle
147,THERMAL14,idle
148,THERMAL14,idle
149,THERMAL14,idle
150,THERMAL14,idle
151,THERMAL14,start
152,THERMAL14,stop
153,THERMAL14,idle
154,THERMAL14,idle
155,THERMAL14,idle
156,THERMAL14,idle
157,THERMAL14,idle
158,THERMAL14,idle
159,THERMAL14,idle
160,THERMAL14,idle
161,THERMAL14,idle
162,THERMAL14,idle
163,THERMAL14,idle
164,THERMAL14,idle
165,THERMAL14,start
166,THERMAL14,stop
167,THERMAL14,idle
144,THERMAL15,stop
145,THERMAL15,idle
146,THERMAL15,idle
147,THERMAL15,idle
148,THERMAL15,idle
149,THERMAL15,idle
150,THERMAL15,idle
151,THERMAL15,idle
152,THERMAL15,idle
153,THERMAL15,idle
154,THERMAL15,idle
155,THERMAL15,idle
156,THERMAL15,idle
157,THERMAL15,idle
158,THERMAL15,idle
159,THERMAL15,idle
160,THERMAL15,idle
161,THERMAL15,idle
162,THERMAL15,idle
163,THERMAL15,start
164,THERMAL15,stop
165,THERMAL15,idle
166,THERMAL15,idle
167,THERMAL15,idle
144,THERMAL16,active
145,THERMAL16,active
146,THERMAL16,active
147,THERMAL16,active
148,THERMAL16,active
149,THERMAL16,active
150,THERMAL16,active
151,THERMAL16,active
152,THERMAL16,active
153,THERMAL16,active
154,THERMAL16,active
155,THERMAL16,active
156,THERMAL16,active
157,THERMAL16,active
158,THERMAL16,active
159,THERMAL16,active
160,THERMAL16,active
161,THERMAL16,active
162,THERMAL16,active
163,THERMAL16,active
164,THERMAL16,active
165,THERMAL16,active
166,THERMAL16,active
167,THERMAL16,active
144,THERMAL17,active
145,THERMAL17,active
146,THERMAL17,active
147,THERMAL17,active
148,THERMAL17,active
149,THERMAL17,active
150,THERMAL17,active
151,THERMAL17,active
152,THERMAL17,active
153,THERMAL17,active
154,THERMAL17,active
155,THERMAL17,active
156,THERMAL17,active
157,THERMAL17,active
158,THERMAL17,active
159,THERMAL17,active
160,THERMAL17,active
161,THERMAL17,active
162,THERMAL17,active
163,THERMAL17,active
164,THERMAL17,active
165,THERMAL17,active
166,THERMAL17,active
167,THERMAL17,active
144,THERMAL18,active
145,THERMAL18,active
146,THERMAL18,active
147,THERMAL18,active
148,THERMAL18,active
149,THERMAL18,active
150,THERMAL18,active
151,THERMAL18,active
152,THERMAL18,active
153,THERMAL18,active
154,THERMAL18,active
155,THERMAL18,active
156,THERMAL18,active
157,THERMAL18,active
158,THERMAL18,active
159,THERMAL18,active
160,THERMAL18,active
161,THERMAL18,active
162,THERMAL18,active
163,THERMAL18,active
164,THERMAL18,active
165,THERMAL18,active
166,THERMAL18,active
167,THERMAL18,active
144,THERMAL19,active
145,THERMAL19,active
146,THERMAL19,active
147,THERMAL19,active
148,THERMAL19,active
149,THERMAL19,active
150,THERMAL19,active
151,THERMAL19,active
152,THERMAL19,active
153,THERMAL19,active
154,THERMAL19,active
155,THERMAL19,active
156,THERMAL19,active
157,THERMAL19,active
158,THERMAL19,active
159,THERMAL19,active
160,THERMAL19,active
161,THERMAL19,active
162,THERMAL19,active
163,THERMAL19,active
164,THERMAL19,active
165,THERMAL19,active
166,THERMAL19,active
167,THERMAL19,active
144,THERMAL20,active
145,THERMAL20,active
146,THERMAL20,stop
147,THERMAL20,idle
148,THERMAL20,idle
149,THERMAL20,idle
150,THERMAL20,idle
151,THERMAL20,start
152,THERMAL20,active
153,THERMAL20,active
154,THERMAL20,active
155,THERMAL20,active
156,THERMAL20,active
157,THERMAL20,active
158,THERMAL20,active
159,THERMAL20,active
160,THERMAL20,active
161,THERMAL20,active
162,THERMAL20,active
163,THERMAL20,active
164,THERMAL20,active
165,THERMAL20,active
166,THERMAL20,active
167,THERMAL20,active
144,THERMAL21,active
145,THERMAL21,active
146,THERMAL21,active
147,THERMAL21,active
148,THERMAL21,active
149,THERMAL21,active
150,THERMAL21,active
151,THERMAL21,active
152,THERMAL21,active
153,THERMAL21,active
154,THERMAL21,active
155,THERMAL21,active
156,THERMAL21,active
157,THERMAL21,active
158,THERMAL21,active
159,THERMAL21,active
160,THERMAL21,active
161,THERMAL21,active
162,THERMAL21,active
163,THERMAL21,active
164,THERMAL21,active
165,THERMAL21,active
166,THERMAL21,active
167,THERMAL21,active
144,THERMAL22,active
145,THERMAL22,stop
146,THERMAL22,idle
147,THERMAL22,idle
148,THERMAL22,idle
149,THERMAL22,idle
150,THERMAL22,idle
151,THERMAL22,start
152,THERMAL22,active
153,THERMAL22,active
154,THERMAL22,active
155,THERMAL22,active
156,THERMAL22,active
157,THERMAL22,active
158,THERMAL22,active
159,THERMAL22,active
160,THERMAL22,active
161,THERMAL22,active
162,THERMAL22,active
163,THERMAL22,active
164,THERMAL22,active
165,THERMAL22,active
166,THERMAL22,active
167,THERMAL22,active
144,THERMAL23,active
145,THERMAL23,active
146,THERMAL23,active
147,THERMAL23,active
148,THERMAL23,active
149,THERMAL23,active
150,THERMAL23,active
151,THERMAL23,active
152,THERMAL23,active
153,THERMAL23,active
154,THERMAL23,active
155,THERMAL23,active
156,THERMAL23,active
157,THERMAL23,active
158,THERMAL23,active
159,THERMAL23,active
160,THERMAL23,active
161,THERMAL23,active
162,THERMAL23,active
163,THERMAL23,active
164,THERMAL23,active
165,THERMAL23,active
166,THERMAL23,active
167,THERMAL23,active
144,THERMAL24,stop
145,THERMAL24,idle
146,THERMAL24,idle
147,THERMAL24,idle
148,THERMAL24,idle
149,THERMAL24,idle
150,THERMAL24,idle
151,THERMAL24,idle
152,THERMAL24,idle
153,THERMAL24,idle
154,THERMAL24,idle
155,THERMAL24,idle
156,THERMAL24,idle
157,THERMAL24,idle
158,THERMAL24,idle
159,THERMAL24,idle
160,THERMAL24,idle
161,THERMAL24,idle
162,THERMAL24,idle
163,THERMAL24,idle
164,THERMAL24,idle
165,THERMAL24,idle
166,THERMAL24,idle
167,THERMAL24,idle
144,THERMAL25,stop
145,THERMAL25,idle
146,THERMAL25,idle
147,THERMAL25,idle
148,THERMAL25,idle
149,THERMAL25,idle
150,THERMAL25,idle
151,THERMAL25,idle
152,THERMAL25,idle
153,THERMAL25,idle
154,THERMAL25,idle
155,THERMAL25,idle
156,THERMAL25,idle
157,THERMAL25,idle
158,THERMAL25,idle
159,THERMAL25,idle
160,THERMAL25,idle
161,THERMAL25,idle
162,THERMAL25,idle
163,THERMAL25,idle
164,THERMAL25,idle
165,THERMAL25,idle
166,THERMAL25,idle
167,THERMAL25,idle
